 Eloss (eV)  Int/Int(10Dq)
   1.509102   1.789413e-01
   1.510702   1.787677e-01
   1.512302   1.785749e-01
   1.513903   1.783630e-01
   1.515503   1.781322e-01
   1.517103   1.778824e-01
   1.518704   1.776138e-01
   1.520304   1.773265e-01
   1.521904   1.770204e-01
   1.523505   1.766959e-01
   1.525105   1.763528e-01
   1.526705   1.759914e-01
   1.528306   1.756118e-01
   1.529906   1.752141e-01
   1.531506   1.747983e-01
   1.533107   1.743648e-01
   1.534707   1.739135e-01
   1.536307   1.734446e-01
   1.537908   1.729583e-01
   1.539508   1.724548e-01
   1.541108   1.719341e-01
   1.542709   1.713965e-01
   1.544309   1.708421e-01
   1.545909   1.702711e-01
   1.547510   1.696837e-01
   1.549110   1.690801e-01
   1.550710   1.684604e-01
   1.552310   1.678248e-01
   1.553911   1.671735e-01
   1.555511   1.665068e-01
   1.557111   1.658249e-01
   1.558712   1.651279e-01
   1.560312   1.644161e-01
   1.561912   1.636896e-01
   1.563513   1.629487e-01
   1.565113   1.621937e-01
   1.566713   1.614248e-01
   1.568314   1.606421e-01
   1.569914   1.598459e-01
   1.571514   1.590366e-01
   1.573115   1.582142e-01
   1.574715   1.573790e-01
   1.576315   1.565314e-01
   1.577916   1.556715e-01
   1.579516   1.547996e-01
   1.581116   1.539160e-01
   1.582717   1.530209e-01
