 Eloss (eV)  Int/Int(10Dq)
   1.334667   6.267002e-03
   1.336267   5.868400e-03
   1.337868   5.492776e-03
   1.339468   5.138973e-03
   1.341068   4.805882e-03
   1.342669   4.492439e-03
   1.344269   4.197625e-03
   1.345869   3.920462e-03
   1.347469   3.660019e-03
   1.349070   3.415400e-03
   1.350670   3.185754e-03
   1.352270   2.970264e-03
   1.353871   2.768154e-03
   1.355471   2.578682e-03
   1.357071   2.401141e-03
   1.358672   2.234857e-03
   1.360272   2.079190e-03
   1.361872   1.933530e-03
   1.363473   1.797297e-03
   1.365073   1.669941e-03
   1.366673   1.550940e-03
   1.368274   1.439796e-03
   1.369874   1.336039e-03
   1.371474   1.239223e-03
   1.373075   1.148927e-03
   1.374675   1.064750e-03
   1.376275   9.863138e-04
   1.377876   9.132609e-04
   1.379476   8.452534e-04
   1.381076   7.819722e-04
   1.382677   7.231160e-04
   1.384277   6.684008e-04
   1.385877   6.175587e-04
   1.387477   5.703374e-04
   1.389078   5.264992e-04
   1.390678   4.858206e-04
   1.392278   4.480912e-04
   1.393879   4.131133e-04
   1.395479   3.807012e-04
   1.397079   3.506806e-04
   1.398680   3.228876e-04
   1.400280   2.971690e-04
   1.401880   2.733806e-04
   1.403481   2.513879e-04
   1.405081   2.310645e-04
   1.406681   2.122924e-04
   1.408282   1.949611e-04
   1.409882   1.789674e-04
   1.411482   1.642147e-04
   1.413083   1.506130e-04
   1.414683   1.380782e-04
   1.416283   1.265320e-04
   1.417884   1.159011e-04
   1.419484   1.061176e-04
   1.421084   9.711790e-05
   1.422685   8.884306e-05
   1.424285   8.123816e-05
   1.425885   7.425214e-05
   1.427485   6.783755e-05
   1.429086   6.195033e-05
   1.430686   5.654958e-05
   1.432286   5.159736e-05
   1.433887   4.705848e-05
   1.435487   4.290033e-05
   1.437087   3.909269e-05
   1.438688   3.560762e-05
   1.440288   3.241922e-05
   1.441888   2.950356e-05
   1.443489   2.683852e-05
   1.445089   2.440367e-05
   1.446689   2.218012e-05
   1.448290   2.015047e-05
   1.449890   1.829863e-05
   1.451490   1.660979e-05
   1.453091   1.507031e-05
   1.454691   1.366761e-05
   1.456291   1.239011e-05
   1.457892   1.122717e-05
   1.459492   1.016898e-05
   1.461092   9.206553e-06
   1.462693   8.331609e-06
